site_id,site_name,site_address,site_city,site_county,site_state,site_zip,site_latitude,site_longitude,site_setting,is_indirect,is_direct,is_pse
70375,Sheboygan Early Learning Center,1227 Wilson Avenue,Sheboygan,Sheboygan,WI,53081,43.722572,-87.720863,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",0,1,0
18688,Jefferson Elementary School Sheboygan,1538 N 15th St,Sheboygan,Sheboygan,WI,53081,43.7621792,-87.7254852,"Schools (K-12, elementary, middle, and high)",0,1,0
70428,RiverCrest Apartments,1007 E. Wisconsin St.,Prairie du Chien,Crawford,WI,54631,43.050575,-91.135143,Group living arrangements,0,1,0
18518,Father Carr's Place 2 Be,1965 Oshkosh Avenue,Oshkosh,Winnebago,WI,54901,44.033217,-88.5759983,Community organizations,0,1,0
38802,North Central Technical College,1000 W. Campus Dr,Wausau,Marathon,WI,54452,44.986037,-89.646051,Schools (colleges and universities),0,1,0
18069,Grant Elementary,500 North 4th Avenue,Wausau,Marathon,WI,54401,44.96936,-89.641511,"Schools (K-12, elementary, middle, and high)",0,1,0
18483,Franklin Elementary,1509 N. 5th Street,Wausau,Marathon,WI,54403,44.968855,-89.624342,"Schools (K-12, elementary, middle, and high)",0,1,0
15195,First United Methodist Church,501 Howe St.,Green Bay,Brown,WI,54301,44.510856,-88.013046,Faith-based centers/places of worship,0,1,1
14545,Vilas Lac du Flambeau Public School,2899 Hwy 47 S,Lac du Flambeau,Vilas,WI,54538,45.977811,-89.876837,"Schools (K-12, elementary, middle, and high)",0,1,0
14844,Menominee Indian High School,N522 WI-47,Keshena,Menominee,WI,54135,44.8838712,-88.6337152,"Schools (K-12, elementary, middle, and high)",0,1,0
14843,Menominee Tribal Head Start Program,N733 Headstart Road,Keshena,Menominee,WI,54135,44.8838712,-88.6337152,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",0,1,0
19447,Boys and Girls Club of Shawano,Olga Brener School 1300  S Union St,Shawano,Shawano,WI,54166,44.7649903,-88.6010018,"Schools (K-12, elementary, middle, and high)",0,1,0
15402,WIC Madison and Dane County,2300 South Park Street Ste 2010,Madison,Dane,WI,53713,43.041054,-89.395186,Family resource centers,0,1,0
43533,Roosevelt Elementary,3322 Roosevelt Road,Kenosha,Kenosha,WI,53142,42.57062295,-87.8490799,"Schools (K-12, elementary, middle, and high)",0,1,0
43866,Westridge Elementary School,1347 S Emmertsen Road,Racine,Racine,WI,53406,42.7159735,-87.8540439,"Cafeterias (not school, childcare, congregate meal site, worksite or restaurant)",0,1,0
19008,Schenk Elementary School,230 Schenk St,Madison,Dane,WI,53714,43.092224,-89.324766,"Schools (K-12, elementary, middle, and high)",0,1,0
71247,Spooner Indianhead Community Action Agency,608 Service Road,Spooner,Washburn,WI,54801,45.822424,-91.880947,"Food assistance sites, food banks, and food pantries",0,1,0
19342,Falk Elementary School,6323 Woodington Way,Madison,Dane,WI,53711,43.040218,-89.489736,Before and after-school programs,0,1,0
28284,UW Extension Douglas County,1313 Belknap Street,Superior,Douglas,WI,54880,46.7210793,-92.0971007,Extension offices,0,1,0
71276,Bridges Community Center,5718 7th Avenue,Kenosha,Kenosha,WI,53140,42.583417,-87.819727,,0,1,0
71281,Muscoda Senior Meal Site - ADRC Grant County,206 North Wisconsin Ave,Muscoda,Grant,WI,53573,43.186619,-90.442933,Congregate meal sites & other senior nutrition centers,0,1,0
14778,Longfellow Elementary School SASD,819 Kentucky Ave,Sheboygan,Sheboygan,WI,54220,43.741961,-87.713255,"Schools (K-12, elementary, middle, and high)",0,1,0
14784,Grant Elementary School SASD,1528 N 5th St,Sheboygan,Sheboygan,WI,53081,43.76110031,-87.70803683,"Schools (K-12, elementary, middle, and high)",0,1,0
18701,Sheridan Elementary School SASD,1412 Maryland Ave,Sheboygan,Sheboygan,WI,53081,43.745863,-87.7238567,"Schools (K-12, elementary, middle, and high)",0,1,0
37171,Racine Friendship Clubhouse,"2000 17th St, Racine",Racine,Racine,WI,53403,42.7108977,-87.8034014,Community organizations,0,1,0
17798,Washington Junior High School,2101 Division Street,Manitowoc,Manitowoc,WI,54220,44.080314,-87.675713,"Schools (K-12, elementary, middle, and high)",0,1,0
44405,Festival Foods,"5740 Washington Ave, Mt Pleasant, WI 53406",Racine,Racine,WI,53406,42.719149,-87.848595,Large food stores and retailers (4+ registers),0,1,0
60163,Mt. Pleasant Luthern Church,"1700 S Green Bay Rd, Mt Pleasant",Racine,Racine,WI,53406,42.711454,-87.850233,Faith-based centers/places of worship,0,1,0
71550,Northlakes Community Clinic - Hayward Dental Clinic,15954 Riversedge Dr,Hayward,Sawyer,WI,54843,45.955223,-91.278308,Worksites with low-wage workers,0,1,0
71554,Lakeland Family Resource Center,314 Elm St,Spooner,Washburn,WI,55801,45.828586,-91.889581,Family resource centers,0,1,0
71572,Chippewa County Extension,711 N Bridge St,Chippewa Falls,Chippewa,WI,54729,44.940027,-91.396754,Extension offices,0,1,0
14893,Pierce County Head Start,34170 HW 63,Ellsworth,Pierce,WI,54011,44.740142,-92.548289,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",0,1,0
14697,Trinity Apartments,2132 Center Street,Racine,Racine,WI,53403,42.7033219,-87.79004039,Group living arrangements,0,1,0
18072,Thomas Jefferson Elementary,500 West Randolph Street,Wausau,Marathon,WI,54401,44.981655,-89.642166,"Schools (K-12, elementary, middle, and high)",0,1,0
71912,Unity HIgh School,1908 WI 46,Balsam Lake,Polk,WI,54810,45.491816,-92.468381,"Schools (K-12, elementary, middle, and high)",0,1,0
17509,Columbus Head Start,1501 Farnham Street,Columbus,Columbia,WI,53925,43.325163,-89.019264,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",0,1,0
14407,Salvation Army of the Fox Cities,130 E. North St.,Appleton,Outagamie,WI,54913,44.265792,-88.404699,"Food assistance sites, food banks, and food pantries",0,1,0
18714,Julian Thomas Elementary School,930 Dr Martin Luther King Dr.,Racine,Racine,WI,53404,42.7322951,-87.7954347,"Schools (K-12, elementary, middle, and high)",0,1,0
17617,Racine County Workforce Development Center,1717 Taylor Ave.,Racine,Racine,WI,53403,42.7094513,-87.8045974,"Adult education, job training, temporary assistance for needy families (TANF), and veteran services sites",0,1,0
18507,Arcadia WIC Clinic,821 West Lincoln Street,Arcadia,Trempealeau,WI,54612,44.2576736,-91.5065032,WIC clinics,0,1,0
59517,Aram Library,"404 E. Walworth Ave,",Delavan,Walworth,WI,53115,42.632771,-88.643416,Libraries,0,1,0
28182,FoodWIse UW Extension,"3001 US Highway 12 East, Suite 102",Menomonie,Dunn,WI,54751,44.887352,-91.887098,Extension offices,0,1,0
72473,Westby Elementary School,122 Nelson St.,Westby,Vernon,WI,54667,43.647993,-90.864704,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",0,1,0
14739,Antigo Head Start,2912 Clermont Street,Antigo,Langlade,WI,54409,45.172414,-89.153698,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",0,1,0
72494,Elcho Head Start,N11268 Antigo Street,Elcho,Langlade,WI,54428,45.413361,-89.143347,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",0,1,0
18352,Lake Superior Primary,1101 Binsfield,Ashland,Ashland,WI,54806,46.568572,-90.878948,"Schools (K-12, elementary, middle, and high)",0,1,0
14791,Two Rivers Ecumenical Pantry (TREP),1902 22nd St,Two Rivers,Manitowoc,WI,54241,44.1539,-87.575018,"Food assistance sites, food banks, and food pantries",0,1,0
72578,Porchlight,306 N. Brooks St,Madison,Dane,WI,53715,43.072445,-89.402939,Emergency shelters and temporary housing sites,0,1,0
18513,Durand High School - River Valley Alt School,607 - 7th Ave E,Durand,Pepin,WI,54736,44.6304749,-91.9582846,"Schools (K-12, elementary, middle, and high)",0,1,0
38863,Justice Point,1402 Clark Street,Manitowoc,Manitowoc,WI,54220,44.092887,-87.666467,,0,1,0
37927,Liberty Grove Senior Meal Site,11161 Old Stage Road,Sister Bay,Door,WI,54234,45.21223,-87.092576,Congregate meal sites & other senior nutrition centers,0,1,0
19244,Goodrich Senior Dining Site,N3649 Spring Dr,Athens,Marathon,WI,54411,45.1804923,-90.0552759,Congregate meal sites & other senior nutrition centers,0,1,0
27535,UW-Extension Manitowoc,4319 Expo Drive,Manitowoc,Manitowoc,WI,54220,44.07843,-87.703579,Extension offices,0,1,0
19234,Rib Lake Senior Dining Site,725 S. Front St.,Rib Lake,Taylor,WI,54470,45.318546,-90.206852,Congregate meal sites & other senior nutrition centers,0,1,0
19246,Stetsonville Senior Dining Site,412 E Center Ave,Stetsonville,Taylor,WI,54480,45.0782326,-90.309526,Congregate meal sites & other senior nutrition centers,0,1,0
72741,Westboro Senior Meal Site,N8835 Bus Hwy 13,Westboro,Taylor,WI,54490,45.380745,-90.298152,Congregate meal sites & other senior nutrition centers,0,1,0
72742,Jump River Senior Meal Site,W14751 River Street,Jump River,Taylor,WI,54434,45.206757,-90.484132,Congregate meal sites & other senior nutrition centers,0,1,0
15462,Medford Food Pantry,624 E. College Avenue,Medford,Taylor,WI,54451,45.1292938,-90.3359829,"Schools (K-12, elementary, middle, and high)",0,1,0
55894,Arlington Court Apartments,1633 N. Arlington Place,Milwaukee,Milwaukee,WI,53202,43.05208,-87.895774,Individual homes or public housing sites,0,1,0
44112,Franklin Elementary School,800 South 35th Street,Manitowoc,Manitowoc,WI,54220,44.092571,-87.690131,"Schools (K-12, elementary, middle, and high)",0,1,0
17503,Oconomowoc Senior Site,220 W Wisconsin Avenue,Oconomowoc,Waukesha,WI,53066,43.112076,-88.501687,Congregate meal sites & other senior nutrition centers,0,1,0
17499,Menomonee Falls Community Center,W152 N8645 Margaret Road,Menomonee Falls,Waukesha,WI,53051,43.174845,-88.100714,Congregate meal sites & other senior nutrition centers,0,1,0
72829,Jill Frideres,1220 Mound Ave,Racine,Racine,WI,53404,42.729156,-87.796006,,0,1,0
48296,"ADRC Senior Meal Butler Hampton Regency Apts,",12999 W Hampton Ave,Butler,Waukesha,WI,53007,43.104447,-88.074528,,0,1,0
17502,Sussex Community Center,N64 W23760 Main Street,Sussex,Waukesha,WI,53089,43.134258,-88.22016,Congregate meal sites & other senior nutrition centers,0,1,0
17864,Maternal & Infant Program,4202 Monona Dr,Madison,Dane,WI,53716,43.075361,-89.32528,Residential treatment centers,0,1,0
14408,"The Mooring Programs, Inc",201 S. Glenridge Ct.,Appleton,Outagamie,WI,54914,44.259996,-88.463381,Residential treatment centers,0,1,0
19346,Medford Senior Dining Site,845 E Broadway,Medford,Taylor,WI,54451,45.141816,-90.331806,Congregate meal sites & other senior nutrition centers,0,1,0
19440,Gilman Senior Dining Center,4th and Main St,Gilman,Taylor,WI,54433,45.1663761,-90.809223,Congregate meal sites & other senior nutrition centers,0,1,0
37740,Hudson Head Start,701 East 1st Street,Hudson,St. Croix,WI,54016,44.9765583,-92.7594951,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",0,1,0
71932,Necedah Public Library,217 Oak Grove Street,Necedah,Juneau,WI,54646,44.023173,-90.079141,Libraries,0,1,0
38170,COA Goldin Food Pantry,2320 W Burleigh St,Milwaukee,Milwaukee,WI,53206,43.075648,-87.941273,,0,1,0
17872,Boscobel Senior Meal Site/Tuffley Senior Center,104 East Oak Street,Boscobel,Grant,WI,53805,43.134549,-90.7045561,Congregate meal sites & other senior nutrition centers,0,1,0
69704,Green County Aging & Disability Resource Center,N3152 State Rd. 81,Monroe,Green,WI,53566,42.645233,-89.694959,Congregate meal sites & other senior nutrition centers,0,1,0
44598,Douglas County University of WI Extension Agriculture,"1313 Belknap St., Room 107, Douglas County Courthouse",Superior,Douglas,WI,54880,46.720807,-92.096504,"Other neighborhood settings where people ""live"" or live nearby",0,1,0
18629,Adams Friendship School District Administration Building,201 W 6th Street,Friendship,Adams,WI,53934,43.9678812,-89.8197468,"Other places people go to ""learn""",0,1,1
14774,Women's Community,3200 Hilltop Avenue,Wausau,Marathon,WI,54401,44.966713,-89.676809,Community organizations,0,1,0
14695,ADRC Lincoln Lutheran South,5280 Lincoln Village Drive,Racine,Racine,WI,53406,42.7110121,-87.8502831,Group living arrangements,0,1,0
14696,ADRC Lincoln Lutheran North,3919 Ruby Avenue Apt. 112,Racine,Racine,WI,53402,42.7689972,-87.7838392,Group living arrangements,0,1,0
18526,Catholic Charities,540 S. 3rd Avenue,Wausau,Marathon,WI,54403,44.957587,-89.63963,Community organizations,0,1,0
17589,Head Start Beaver Dam,"308 Oneida St,",Beaver Dam,Dodge,WI,53916,43.4620562,-88.8387537,Faith-based centers/places of worship,0,1,0
73095,Festival Foods,1125 E. Johnson Street,Fond du Lac,Fond du Lac,WI,54935,43.78484,-88.404074,Large food stores and retailers (4+ registers),0,1,0
17607,Waupaca High School,E2325 King Rd,Waupaca,Waupaca,WI,54981,44.335819,-89.110006,"Schools (K-12, elementary, middle, and high)",0,1,0
15065,Dellwood Early Learning Center,238 Harriet St.,Clintonville,Waupaca,WI,54929,44.633531,-88.756629,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",0,1,0
18603,Columbus Manor Apartments,779 Maple Ave,Columbus,Columbia,WI,53925,43.3417197,-89.0309612,"Other neighborhood settings where people ""live"" or live nearby",0,1,0
18983,Sandburg Elementary,4114 Donald Drive,Madison,Dane,WI,53704,43.136317,-89.312104,"Schools (K-12, elementary, middle, and high)",0,1,0
87797,Christ Presbyterian Church,944 East Gorham Street,Madison,Dane,WI,53703,43.086367,-89.376305,Faith-based centers/places of worship,0,1,0
17722,Bridge Lake Point Waunona Neighborhood Center,1917 Lake Point Dr,Madison,Dane,WI,53713,43.048055,-89.347108,Community and recreation centers,0,1,0
73432,Beyond Shelter,701 Humboldt Ave,Wausau,Marathon,WI,54403,44.970934,-89.62104,,0,1,0
73433,Beyond Shelter,1105 S. 9th Ave,Wausau,Marathon,WI,54401,44.948023,-89.646375,,0,1,0
14587,Riverview Apartments,101 Western Ave.,Fond du Lac,Fond du Lac,WI,54935,43.773365,-88.451027,Individual homes or public housing sites,0,1,0
18213,Portland Square Apartments,55 N Portland Street,Fond du Lac,Fond du Lac,WI,54935,43.7805405,-88.445331,Group living arrangements,0,1,0
14599,National Church Residences,230 Mill Street,Campbellsport,Fond du Lac,WI,53010,43.599139,-88.282363,Individual homes or public housing sites,0,1,0
18735,Waller Elementary,195 Gardner Avenue,Burlington,Racine,WI,53105,42.6696997,-88.279101,"Schools (K-12, elementary, middle, and high)",0,1,0
18114,Renewal Unlimited,920 S University Ave,Beaver Dam,Dodge,WI,53916,43.4445319,-88.8277634,Family resource centers,0,1,0
73476,Portage Meal Site,111 E Mullet Street,Portage,Columbia,WI,53901,43.538946,-89.457076,,0,1,0
17402,Poynette Meal Site,106 N. Main Street,Poynette,Columbia,WI,53955,43.391661,-89.402763,Congregate meal sites & other senior nutrition centers,0,1,0
73487,Maribel Community Center,14905 Mulberry Street,Maribel,Manitowoc,WI,54227,44.277918,-87.805513,,0,1,0
61164,Barron Cupboard & Closet Food Pantry,411 E. LaSalle Ave.,Barron,Barron,WI,54812,45.400018,-91.85221,"Food assistance sites, food banks, and food pantries",0,1,0
30117,Bayfield Head Start,128 N 3rd Street,Bayfield,Bayfield,WI,54814,46.808957,-90.817998,"Schools (K-12, elementary, middle, and high)",0,1,0
73709,Bad River Casino,Us Hwy 2,Odanah,Ashland,WI,54861,46.601654,-90.865517,,0,1,0
17725,Assisi,1860 27th Ave #100,Kenosha,Kenosha,WI,53140,42.6222549,-87.8424113,"Other neighborhood settings where people ""live"" or live nearby",0,1,0
17511,Lincoln Elementary,210 Gould Street,Beaver Dam,Dodge,WI,53916,43.46138756,-88.82198631,,0,1,0
17500,Breezewood Village Apartments,400 Sunnyslope Drive,Hartland,Waukesha,WI,53029,43.111618,-88.34035,Congregate meal sites & other senior nutrition centers,0,1,0
17498,LaCasa Village,1431 S Big Bend Road,Waukesha,Waukesha,WI,53189,42.986888,-88.22249,Congregate meal sites & other senior nutrition centers,0,1,0
73938,Hmong Kajsiab,4402 Femrite Drive,Madison,Dane,WI,53716,43.051163,-89.307244,Family resource centers,0,1,0
38644,Plum City Senior Site,501 Main Street,Plum City,Pierce,WI,54761,44.631461,-92.192444,Congregate meal sites & other senior nutrition centers,0,1,0
14939,Baraboo Food Pantry,100 South Blvd.,Baraboo,Sauk,WI,53913,43.465942,-89.746431,"Food assistance sites, food banks, and food pantries",0,1,0
17706,Advocates for Healthy Transitional Living,3377 Packerland Drive,De Pere,Brown,WI,54115,44.466071,-88.116341,Community organizations,0,1,0
14478,Green Valley Enterprises,1223 Madison Street,Beaver Dam,Dodge,WI,53916,43.4476,-88.8490829,Worksites with low-wage workers,0,1,0
37189,Health and Human Resources Wood County,111 West  Jackson Street,Wisconsin Rapids,Wood,WI,54464,44.392912,-89.82699,,0,1,0
74025,St. Peter the Fisherman Church,3201 Mishicot Road,Two Rivers,Manitowoc,WI,54241,44.163294,-87.581168,,0,1,0
74029,New Berlin Sr Mealsite at National Retirement Community,13750 W National Avenue,New Berlin,Waukesha,WI,53151,42.987486,-88.085165,Congregate meal sites & other senior nutrition centers,0,1,0
17516,Mukwonago Senior Dining at Birchrock Apts,280 Birchrock Way,Mukwonago,Waukesha,WI,53149,42.848261,-88.335072,Congregate meal sites & other senior nutrition centers,0,1,0
45627,Muskego Sr Meal Site = Stoney Creek Adult Community,S69W14142 Tess Corners Drive,Muskego,Waukesha,WI,53150,42.920783,-88.090023,Congregate meal sites & other senior nutrition centers,0,1,0
17495,Brookfield Community Center,2000 N Calhoun Road,Brookfield,Waukesha,WI,53005,43.05658,-88.125411,Congregate meal sites & other senior nutrition centers,0,1,0
17883,Twin Oaks Shelter for the homeless,W 9665 US-14,Darien,Walworth,WI,53114,42.6522394,-88.7754469,Emergency shelters and temporary housing sites,0,1,0
45818,Columbus Meal Site,125 N Dickason Blvd,Columbus,Columbia,WI,53916,43.339291,-89.015615,,0,1,0
17988,Kenosha County Center,19600 75th Street,Bristol,Kenosha,WI,53104,42.5698504,-88.0442779,Community organizations,0,1,0
14683,Kenosha County UW-Extension,"19600 – 75th Street, Suite 2",Bristol,Kenosha,WI,53104,42.568589,-88.045312,Extension offices,0,1,0
74235,Reeseville Meal Site,"400 N Main St. Reeseville, WI",Reeseville,Dodge,WI,53579,43.308419,-88.841979,,0,1,0
74245,Lighthouse Christian Church,401 S. National Ave.,Fond du Lac,Fond du Lac,WI,54935,43.767497,-88.41935,Faith-based centers/places of worship,0,1,0
80301,Jackson Elementary School Sheboygan,2530 Weeden Creek,Sheboygan,Sheboygan,WI,53081,43.702605,-87.741486,"Schools (K-12, elementary, middle, and high)",0,1,0
74359,Jensen Center,487 N Main St.,Amherst,Portage,WI,54406,44.457106,-89.285,Community organizations,0,1,0
14443,Romeis Apts,509 High Street,Chippewa Falls,Chippewa,WI,54729,44.939867,-91.392676,Individual homes or public housing sites,0,1,0
18287,Lutheran Social Services of Wisconsin and Upper Michigan,323 W. Court St. Unit #100,Elkhorn,Walworth,WI,53121,42.6724128,-88.5501845,Individual homes or public housing sites,0,1,0
36388,Lutheran Social Services of Wisconsin and Upper Michigan,250 Havenwood Dr.,Lake Geneva,Walworth,WI,53147,42.592552,-88.426718,"Schools (K-12, elementary, middle, and high)",0,1,0
74400,Kro Bar Senior Meal Site,13920 US hwy 2,Brule,Douglas,WI,54820,46.550202,-91.57849,Restaurants,0,1,0
14845,Food Distribution,P.O. Box 910,Keshena,Menominee,WI,54135,44.88646,-88.575133,"Food assistance sites, food banks, and food pantries",0,1,0
17917,Acelero Learning at NGN,1220 Mound Ave.,Racine,Racine,WI,53404,42.7291505,-87.7960299,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",0,1,0
18382,Acelero Learning on Grand Avenue,1032 Grand Ave.,Racine,Racine,WI,53403,42.7204762,-87.7887669,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",0,1,0
18647,Acelero Learning on Green Street,1923 Green St,Racine,Racine,WI,53402,42.7454682,-87.7898581,"Early care and education facilities (includes child care centers and day care homes as well as Head Start, preschool, and pre-kindergarten programs)",0,1,0
15238,Howe Community Resource Center,526 S. Monroe Ave.,Green Bay,Brown,WI,54301,44.5077558,-88.0136964,Family resource centers,0,1,0
14809,Marinette Cty Health & Human Services,2500 Hall Ave,Marinette,Marinette,WI,54143,45.0998173,-87.6310227,"Other places people go to ""learn""",0,1,0
14730,Crescent Elementary School,3319 Boyce Dr.,Rhinelander,Oneida,WI,54501,45.625009,-89.434896,"Schools (K-12, elementary, middle, and high)",0,1,0
18271,WIC Walworth County,W4051 County Rd NN,Elkhorn,Walworth,WI,53121,42.6620428,-88.4990028,WIC clinics,0,1,0
17866,Wileman Elementary School,"1001 E Geneva St,",Delavan,Walworth,WI,53115,42.6280753,-88.6310001,"Schools (K-12, elementary, middle, and high)",0,1,0
74685,Kettle Moraine YMCA - River Shores Branch,"705 Village Green Way #201, West Bend, WI  53090",West Bend,Washington,WI,53090,43.4308,-88.183677,"Youth Organizations (e.g. Boys or Girls Clubs, YMCA)",0,1,0
74693,Portage WIC clinic,111 E Mullet Street,Portage,Columbia,WI,53901,43.538946,-89.457076,,0,1,0
15024,Samson House,611 N Grand Avenue,Waukesha,Waukesha,WI,53186,43.009311,-88.231335,Group living arrangements,0,1,0
73961,Hudson YMCA,2211 Vine St,Hudson,St. Croix,WI,54016,44.978987,-92.728282,"Youth Organizations (e.g. Boys or Girls Clubs, YMCA)",0,1,0
74712,Buena Vista Apartments,627 Second St.,Hudson,St. Croix,WI,54016,44.976767,-92.757207,Individual homes or public housing sites,0,1,0
74739,Heather Meadows,235 Winnebago Street,North Fond du Lac,Fond du Lac,WI,54937,43.806298,-88.488463,Individual homes or public housing sites,0,1,0
28254,Shalom Center,"1713 62nd Street, Kenosha, WI 53143 (262) 658-1713",Kenosha,Kenosha,WI,53143,42.5783117,-87.8304409,Emergency shelters and temporary housing sites,0,1,0
14682,Kenosha Achievement Center,1218 79th St,Kenosha,Kenosha,WI,53143,42.56042163,-87.8242174,"Adult education, job training, temporary assistance for needy families (TANF), and veteran services sites",0,1,0
17991,La Crosse County Health Department,300 4th Street,La Crosse,La Crosse,WI,54610,43.8146734,-91.2486411,Health care clinics and hospitals,0,1,1
17648,Badger Prairie Needs Network,"1200 E Verona Ave,",Verona,Dane,WI,53593,42.9953369,-89.5144263,"Food assistance sites, food banks, and food pantries",0,1,0
55889,Soujourner Family Peace Center,"619 W Walnut St,",Milwaukee,Milwaukee,WI,53212,43.051849,-87.919324,Group living arrangements,0,1,0
14736,Rhinelander Area Food Pantry,627 Coon St.,Rhinelander,Oneida,WI,54501,45.6318354,-89.4023143,"Food assistance sites, food banks, and food pantries",0,1,0
74883,Penfield Montessori Academy,1441 N 24th Street,Milwaukee,Milwaukee,WI,53205,43.049497,-87.943179,"Schools (K-12, elementary, middle, and high)",0,1,0
74893,Northwest Connections Family Resource,15896 W 3rd St,Hayward,Sawyer,WI,54843,46.013781,-91.48806,Family resource centers,0,1,0
19014,WIC - E. Washington,2705 E Washington Ave,Madison,Dane,WI,53704,43.102148,-89.345141,WIC clinics,0,1,0
74937,Hustisford Meal Site,266 S Lake Street,Hustisford,Dodge,WI,53034,43.343414,-88.600317,,0,1,0
14410,Boys and Girls Club of Menasha,600 Racine st,Menasha,Winnebago,WI,54952,44.208392,-88.446166,"Youth Organizations (e.g. Boys or Girls Clubs, YMCA)",0,1,0
74947,UW School Of Pharmacy,777 Highland Avenue,Madison,Dane,WI,53705,43.077983,-89.42722,Health care clinics and hospitals,0,1,0
74951,MPS Martin Luther King Jr. Elementary School,3275 N 3rd St,Milwaukee,Milwaukee,WI,53212,43.078191,-87.914204,"Schools (K-12, elementary, middle, and high)",0,1,0
14789,Manitowoc County Senior Meal Sites,4319 Expo Drive,Manitowoc,Manitowoc,WI,54220,44.07843,-87.703579,Congregate meal sites & other senior nutrition centers,0,1,0
27420,Manitowoc County Head Start,1130 S. 9th St.,Manitowoc,Manitowoc,WI,54220,44.085675,-87.659719,Community organizations,0,1,0
15303,Burr Oaks Senior Apartments,2417 Cypress Way,Madison,Dane,WI,53713,43.0390029,-89.3971477,Congregate meal sites & other senior nutrition centers,0,1,0
75210,Lake Comus Court Apartments,207 Mcdowell St,Delavan,Walworth,WI,53115,42.634562,-88.646462,Individual homes or public housing sites,0,1,0
37064,"Aram Public Library Delavan, WI",404 E. Walworth Ave,Delavan,Walworth,WI,53115,42.6326746,-88.6433782,Libraries,0,1,0
75212,New Beginnings APFV,143 W. Main St,Whitewater,Walworth,WI,53190,42.833742,-88.730795,Community organizations,0,1,0
15306,Catholic Multicultural Center,1862 S. Beld Street,Madison,Dane,WI,53713,43.04594,-89.393541,Community organizations,0,1,0
46558,Sauk Prairie Food Pantry,821 Industry Road,Sauk City,Sauk,WI,53583,43.26711,-89.733096,,0,1,0
75243,Camp Adventure Beaver Dam Park and Rec,411 Haskell Street,Beaver Dam,Dodge,WI,53916,43.454647,-88.848554,,0,1,0
14740,Antigo Middle School,815 Seventh Avenue,Antigo,Langlade,WI,54409,45.136928,-89.155364,"Schools (K-12, elementary, middle, and high)",0,1,0
37940,Hope House of Manitowoc,1000 South 35th Street,Manitowoc,Manitowoc,WI,54220,44.087822,-87.691223,"Other neighborhood settings where people ""live"" or live nearby",0,1,0
17911,Boys and Girls Club of Door County,55 South 3rd Street,Sturgeon Bay,Door,WI,54235,44.833512,-87.375964,Before and after-school programs,0,1,0
14500,Hispanic Resource Center of Door and Kewaunee Counties,1618 Texas Place,Sturgeon Bay,Door,WI,54235,44.828951,-87.354635,Community and recreation centers,0,1,0
14726,La Crosse County Aging,300 4th Street North,La Crosse,La Crosse,WI,54601,43.814734,-91.248717,Congregate meal sites & other senior nutrition centers,0,1,0
19263,Hunger Task Force of La Crosse,1240 Clinton St,La Crosse,La Crosse,WI,54603,43.841221,-91.239319,"Food assistance sites, food banks, and food pantries",0,1,0
75340,Boys and Girls Club of Janesville,200 W. Court Street,Janesville,Rock,WI,53548,42.68182,-89.026296,"Youth Organizations (e.g. Boys or Girls Clubs, YMCA)",0,1,0
75390,Walmart-Dodgeville,601 E Lefler St.,Dodgeville,Iowa,WI,53533,42.974373,-90.118133,Large food stores and retailers (4+ registers),0,1,0
14636,Seniors United for Nutrition (SUN),303 W. Chapel Street,Dodgeville,Iowa,WI,53533,42.96156935,-90.13399272,Congregate meal sites & other senior nutrition centers,0,1,0
73021,Muscoda Housing Unit - Meridian,340. N. Minnesota St.,Muscoda,Grant,WI,53573,43.188332,-90.447319,Individual homes or public housing sites,0,1,0
75435,Bright Futures,76 Western Ave,Fond du Lac,Fond du Lac,WI,54935,43.773216,-88.45009,,0,1,0
17523,Merril Crest Waukesha City Park,616 University Drive,Waukesha,Waukesha,WI,53188,43.0063016,-88.2728226,Parks and open spaces,0,1,0
14466,"Northwoods of WI, Inc",N6510 Hwy 16-51,Portage,Columbia,WI,53901,43.551825,-89.484207,Worksites with low-wage workers,0,1,0
17541,Darlington United Methodist Church,546 Park Place,Darlington,Lafayette,WI,53530,42.681602,-90.118687,"Other places people go to ""learn""",0,1,0
71705,MPS Hawthorne,6945 N 41st St,Milwaukee,Milwaukee,WI,53209,43.14404,-87.964281,"Schools (K-12, elementary, middle, and high)",0,1,0
75571,MPS Gwen T. Jackson Elementary School,2121 W Hadley St,Milwaukee,Milwaukee,WI,53206,43.068716,-87.939244,"Schools (K-12, elementary, middle, and high)",0,1,0
