geoID,geoArea,belowPovTotal,unemploymentOver16Perc,householdMedianIncome,over25HSDiplomaPerc,popUnder18Total,popUnder18Perc,popOver65Total,popOver65Perc,popWithDisTotal,popWithDisPerc,langEngLessThanWellPerc,mobileHomeTotal,kitchenAccessPerc,noVehicleTotal,noVehiclePerc,popCorrectionalTotal,popJuvDetTotal,popNursingHomeTotal,popCollegeHousingTotal
1400000US55025001300,"Census Tract 13, Dane County, Wisconsin",366,1,59055,13.9,352,14,338,338,253,10.1,4.2,44,100,157,157,0,0,94,0
1400000US55025001401,"Census Tract 14.01, Dane County, Wisconsin",1948,5.8,37734,30.1,2048,29.4,328,328,928,13.3,26.1,0,100,297,297,0,0,0,0
1400000US55025001402,"Census Tract 14.02, Dane County, Wisconsin",1166,5.9,44096,23.6,1515,27.4,553,553,544,9.8,13.8,83,100,119,119,0,0,45,0
1400000US55025001403,"Census Tract 14.03, Dane County, Wisconsin",1268,2.4,67898,10.1,1758,20,955,955,946,10.9,8.4,0,96,258,258,0,0,0,0
1400000US55025001501,"Census Tract 15.01, Dane County, Wisconsin",346,8.5,54853,16.9,346,19.4,279,279,234,13.1,4,12,100,69,69,0,0,0,0
1400000US55025001502,"Census Tract 15.02, Dane County, Wisconsin",481,3.3,47659,21,1011,21.7,363,363,373,8,9.1,0,98.3,187,187,0,0,0,0
1400000US55025001603,"Census Tract 16.03, Dane County, Wisconsin",3979,4.6,12139,23.5,0,0,0,0,96,2.1,9.4,8,98.6,947,947,0,0,0,0
1400000US55025001604,"Census Tract 16.04, Dane County, Wisconsin",3784,2.5,15979,16.5,11,0.2,0,0,156,2.5,3,0,99.4,1415,1415,0,0,0,0
1400000US55025001605,"Census Tract 16.05, Dane County, Wisconsin",1193,3.7,43648,5.8,23,0.7,64,64,110,3.3,2.3,0,99.4,426,426,0,0,0,0
1400000US55025001606,"Census Tract 16.06, Dane County, Wisconsin",2309,6.4,32912,9.2,70,1,14,14,199,2.7,1.4,0,95.4,587,587,0,0,0,0
1400000US55025001704,"Census Tract 17.04, Dane County, Wisconsin",635,3,55172,13.3,143,4,678,678,480,15.6,4.1,0,97.1,470,470,0,0,0,0
1400000US55025001705,"Census Tract 17.05, Dane County, Wisconsin",819,1,51705,4.7,0,0,198,198,94,2.3,0,0,100,486,486,0,0,0,0
1400000US55025001802,"Census Tract 18.02, Dane County, Wisconsin",411,1.5,63291,7.4,171,5.5,240,240,224,7.2,0.9,0,99.1,187,187,0,0,0,0
1400000US55025001804,"Census Tract 18.04, Dane County, Wisconsin",513,3.6,48934,12.9,321,8.5,218,218,238,6.3,8.5,5,100,204,204,0,0,0,0
1400000US55025001900,"Census Tract 19, Dane County, Wisconsin",725,2.9,56261,8.5,690,10.5,667,667,500,7.6,1,0,98.6,205,205,0,0,0,0
1400000US55025002000,"Census Tract 20, Dane County, Wisconsin",467,6.6,66688,14.4,983,16.7,562,562,446,7.6,2.1,0,100,202,202,62,0,77,0
1400000US55025002100,"Census Tract 21, Dane County, Wisconsin",465,5.2,51049,17.5,702,15.4,361,361,340,7.5,3.4,16,98.7,254,254,0,0,0,0
1400000US55025002200,"Census Tract 22, Dane County, Wisconsin",496,6.2,54664,18,702,16.4,469,469,576,13.5,6.2,0,100,167,167,0,0,0,0
1400000US55025002301,"Census Tract 23.01, Dane County, Wisconsin",791,12.3,45649,27.7,1070,33.9,403,403,440,13.9,7.4,0,100,36,36,0,0,0,0
1400000US55025002302,"Census Tract 23.02, Dane County, Wisconsin",77,0.6,78018,15,252,15.6,273,273,196,14.9,1.9,0,100,0,0,246,0,0,0
1400000US55025002401,"Census Tract 24.01, Dane County, Wisconsin",345,2.5,71101,23.7,776,22.2,688,688,435,12.4,5.6,0,100,74,74,0,0,0,0
1400000US55025002402,"Census Tract 24.02, Dane County, Wisconsin",1134,4.9,46654,25.6,1090,27.3,315,315,505,12.8,8.2,9,100,158,158,0,0,0,0
1400000US55025002500,"Census Tract 25, Dane County, Wisconsin",498,1.5,35066,26.5,428,20.7,181,181,193,9.5,10.6,20,100,57,57,4,6,170,0
1400000US55025002601,"Census Tract 26.01, Dane County, Wisconsin",513,8.2,43603,24.5,587,27.9,200,200,211,10,6.5,5,100,74,74,0,0,0,0
1400000US55025002602,"Census Tract 26.02, Dane County, Wisconsin",704,0.4,54470,23.6,1286,22.4,492,492,617,10.8,12.2,0,100,235,235,0,0,0,1062
1400000US55025002603,"Census Tract 26.03, Dane County, Wisconsin",543,2,64700,19.4,1232,22.7,498,498,529,9.7,7.8,0,97.9,226,226,0,0,0,0
1400000US55025002700,"Census Tract 27, Dane County, Wisconsin",360,2.6,57359,25.8,574,17.4,520,520,332,10,3.5,0,100,75,75,0,0,245,0
1400000US55025002800,"Census Tract 28, Dane County, Wisconsin",100,5.3,69565,20,378,17.6,370,370,228,10.7,1.5,0,90,54,54,0,5,0,0
1400000US55025002900,"Census Tract 29, Dane County, Wisconsin",368,3.8,55846,22.4,609,19.2,667,667,447,14.1,5.1,0,100,84,84,0,0,0,0
1400000US55025003001,"Census Tract 30.01, Dane County, Wisconsin",434,3,76623,30.2,907,18.7,906,906,642,13.4,1.4,34,100,138,138,0,0,0,0
1400000US55025003002,"Census Tract 30.02, Dane County, Wisconsin",788,8.8,49563,27.2,989,25.3,458,458,528,13.8,9.3,0,97.5,268,268,0,0,0,0
1400000US55025003100,"Census Tract 31, Dane County, Wisconsin",357,6.7,76850,26.1,1309,21.7,951,951,637,10.6,1.9,0,95.9,148,148,12,0,0,0
1400000US55025003200,"Census Tract 32, Dane County, Wisconsin",624,0.5,39188,3,863,29.5,64,64,132,4.5,30.5,0,99.4,272,272,0,0,43,0
1400000US55025010100,"Census Tract 101, Dane County, Wisconsin",98,2.5,122260,4.2,505,23.5,418,418,127,5.9,1.5,0,100,6,6,0,0,39,0
1400000US55025010200,"Census Tract 102, Dane County, Wisconsin",10,1.9,152344,8.1,281,20.7,320,320,91,6.7,0.7,0,100,4,4,0,0,0,0
1400000US55025010300,"Census Tract 103, Dane County, Wisconsin",163,2.1,80192,12.5,722,20.1,546,546,227,6.3,1.7,0,100,28,28,0,2,0,0
1400000US55025010400,"Census Tract 104, Dane County, Wisconsin",227,2.1,61987,18.8,697,20.6,698,698,483,14.3,1.7,0,94.3,208,208,0,0,0,0
1400000US55025010501,"Census Tract 105.01, Dane County, Wisconsin",185,5.6,95801,14.4,1053,30.1,271,271,140,4,1.2,42,100,32,32,0,0,0,0
1400000US55025010502,"Census Tract 105.02, Dane County, Wisconsin",207,2.8,86546,20.4,1898,23.1,1242,1242,638,7.8,1.6,0,100,30,30,0,0,56,0
1400000US55025010600,"Census Tract 106, Dane County, Wisconsin",251,2.6,75771,22.6,896,16.7,1172,1172,400,7.4,2.2,0,100,50,50,0,0,0,0
1400000US55025010701,"Census Tract 107.01, Dane County, Wisconsin",290,4.7,112610,10.5,1506,22.3,1293,1293,356,5.3,1.8,8,100,76,76,0,0,0,0
1400000US55025010702,"Census Tract 107.02, Dane County, Wisconsin",208,3.1,98838,12.8,1678,22.1,830,830,372,5,4.7,98,100,8,8,0,0,0,0
1400000US55025010800,"Census Tract 108, Dane County, Wisconsin",203,2.1,103500,10.9,3002,27.1,916,916,433,3.9,2.9,309,97.5,54,54,0,0,0,0
1400000US55025010901,"Census Tract 109.01, Dane County, Wisconsin",269,3.7,86687,4.5,1491,21.5,1244,1244,630,9.2,7.4,0,94.7,123,123,0,0,0,0
1400000US55025010903,"Census Tract 109.03, Dane County, Wisconsin",68,2.4,118447,8.6,829,24.1,367,367,141,4.1,1.3,0,100,0,0,102,0,76,0
1400000US55025010904,"Census Tract 109.04, Dane County, Wisconsin",102,2,125639,14.2,2548,27.3,1289,1289,426,4.6,2.4,0,100,12,12,0,0,0,0
1400000US55025011000,"Census Tract 110, Dane County, Wisconsin",294,0.8,96500,11.9,842,20.1,804,804,362,8.8,1,0,99,61,61,0,0,83,0
1400000US55025011101,"Census Tract 111.01, Dane County, Wisconsin",431,6.8,51883,21.3,996,21,659,659,549,11.6,4.8,0,95.4,142,142,0,0,0,0
1400000US55025011102,"Census Tract 111.02, Dane County, Wisconsin",396,3.2,81889,12.3,1852,21,1369,1369,635,7.2,3.3,0,96.3,210,210,0,0,0,0
1400000US55025011200,"Census Tract 112, Dane County, Wisconsin",299,1.7,115265,14.2,2378,25,1982,1982,588,6.2,2.7,0,90.7,50,50,0,0,0,43
1400000US55025011301,"Census Tract 113.01, Dane County, Wisconsin",282,3,104250,19.5,1885,27.9,1033,1033,687,10.4,0.2,0,92.1,202,202,0,0,41,0
1400000US55025011302,"Census Tract 113.02, Dane County, Wisconsin",249,6,64891,19.9,757,23,643,643,343,10.5,1.1,27,100,82,82,0,0,0,0
1400000US55025011401,"Census Tract 114.01, Dane County, Wisconsin",429,2,83658,14.2,1440,16.7,1342,1342,964,11.3,4,0,90.3,237,237,0,0,0,0
1400000US55025011402,"Census Tract 114.02, Dane County, Wisconsin",124,0.5,83316,15.2,2539,25.7,1417,1417,688,7,4.9,0,100,70,70,0,0,0,0
1400000US55025011503,"Census Tract 115.03, Dane County, Wisconsin",321,2.9,89563,17.4,2413,27.5,1157,1157,674,7.7,1.4,0,100,75,75,0,0,5,0
1400000US55025011504,"Census Tract 115.04, Dane County, Wisconsin",434,3.4,66726,18.7,897,22.8,368,368,276,7,2.4,0,98.9,16,16,0,0,0,0
1400000US55025011505,"Census Tract 115.05, Dane County, Wisconsin",1056,4.1,49004,27.9,1320,26.8,599,599,534,11,5.9,0,100,30,30,1025,0,60,0
1400000US55025011506,"Census Tract 115.06, Dane County, Wisconsin",477,2.3,53421,24,989,17.7,1019,1019,943,17,3,21,98.1,319,319,0,0,0,0
1400000US55025011600,"Census Tract 116, Dane County, Wisconsin",544,1.9,76833,16.7,1951,28.3,1108,1108,654,9.5,2.2,6,93.9,222,222,0,0,0,0
1400000US55025011700,"Census Tract 117, Dane County, Wisconsin",346,3.1,93036,20.7,1191,27.2,542,542,265,6,6.2,0,100,6,6,0,0,176,0
1400000US55025011800,"Census Tract 118, Dane County, Wisconsin",792,5.1,72366,36.4,1564,26.2,810,810,630,10.6,3.3,0,100,59,59,0,0,0,0
1400000US55025011900,"Census Tract 119, Dane County, Wisconsin",329,2.8,78946,27,1555,22.2,1010,1010,645,9.4,0.4,0,95.3,58,58,0,0,0,0
1400000US55025012001,"Census Tract 120.01, Dane County, Wisconsin",535,3.5,92615,18.3,2760,31,817,817,641,7.2,2.7,5,95.2,84,84,0,0,21,0
1400000US55025012002,"Census Tract 120.02, Dane County, Wisconsin",245,2.9,94683,28.5,925,18,973,973,482,9.4,1.2,0,100,38,38,0,0,0,0
1400000US55025012100,"Census Tract 121, Dane County, Wisconsin",216,3.8,71400,34.2,605,22.5,423,423,232,8.6,0.5,0,100,3,3,0,0,0,0
1400000US55025012201,"Census Tract 122.01, Dane County, Wisconsin",159,2.7,50694,25.4,421,20.6,550,550,299,15.3,2.3,13,94.3,47,47,0,0,0,0
1400000US55025012202,"Census Tract 122.02, Dane County, Wisconsin",353,1.9,63979,28.7,1767,25.5,1277,1277,903,13.2,1.3,0,100,132,132,0,0,0,0
1400000US55025012300,"Census Tract 123, Dane County, Wisconsin",337,2.3,77404,27.9,1333,24.1,565,565,500,9,0.2,2,100,29,29,0,0,0,0
1400000US55025012400,"Census Tract 124, Dane County, Wisconsin",160,1.6,103036,22,1049,20.9,840,840,452,9,0.7,220,95.8,7,7,0,0,0,0
1400000US55025012501,"Census Tract 125.01, Dane County, Wisconsin",324,3.4,68832,24.2,1553,23.1,1166,1166,906,13.6,1.5,0,100,27,27,0,8,0,369
1400000US55025012502,"Census Tract 125.02, Dane County, Wisconsin",215,1.3,102820,20.5,1596,27,363,363,386,7.8,0.8,0,100,17,17,0,0,0,0
1400000US55025012600,"Census Tract 126, Dane County, Wisconsin",221,3.2,75987,26.4,1043,22.2,738,738,403,8.6,1.7,186,100,32,32,0,0,0,0
1400000US55025012700,"Census Tract 127, Dane County, Wisconsin",113,2.1,85735,25.4,868,21.4,662,662,303,7.5,0.7,49,100,30,30,0,0,0,0
1400000US55025012800,"Census Tract 128, Dane County, Wisconsin",445,3.2,74116,20,2501,30.7,1087,1087,815,10.1,0.7,0,100,167,167,0,0,0,0
1400000US55025012900,"Census Tract 129, Dane County, Wisconsin",179,1.8,90529,33.4,841,20.3,729,729,331,8,0.6,9,100,39,39,0,0,127,0
1400000US55025013000,"Census Tract 130, Dane County, Wisconsin",112,1.8,82760,28.7,1212,25.8,652,652,324,6.9,0.2,15,100,3,3,0,0,92,0
1400000US55025013100,"Census Tract 131, Dane County, Wisconsin",381,3.7,68224,32.4,1058,21.9,730,730,471,9.8,0.8,4,100,55,55,0,0,0,0
1400000US55025013200,"Census Tract 132, Dane County, Wisconsin",198,1.4,94375,23.2,2146,23,1488,1488,1022,11.1,2.5,0,73.7,272,272,0,0,0,0
1400000US55025013301,"Census Tract 133.01, Dane County, Wisconsin",682,2,76033,32,1541,30.1,537,537,380,7.5,2.6,0,96.8,43,43,0,0,0,0
1400000US55025013302,"Census Tract 133.02, Dane County, Wisconsin",394,1.5,89071,19.9,1445,24.6,590,590,633,10.8,1.8,0,100,63,63,0,0,0,0
1400000US55025013700,"Census Tract 137, Dane County, Wisconsin",314,1.3,76816,17.4,1904,28.8,764,764,372,5.7,0.4,136,98.4,96,96,0,0,0,460
1400000US55025991702,"Census Tract 9917.02, Dane County, Wisconsin",0,-,-,-,0,-,0,0,0,-,-,3,-,0,0,0,0,0,0
1400000US55025991703,"Census Tract 9917.03, Dane County, Wisconsin",0,-,-,-,0,-,0,0,0,-,-,50,-,0,0,0,0,0,0
1400000US55027960100,"Census Tract 9601, Dodge County, Wisconsin",407,3.5,59471,38.3,1267,21.4,878,878,643,10.9,2,29,97.4,100,100,0,0,33,0
1400000US55027960200,"Census Tract 9602, Dodge County, Wisconsin",145,3.5,70362,45.4,552,19.1,514,514,256,8.9,0.7,34,97.9,22,22,0,0,0,0
1400000US55027960300,"Census Tract 9603, Dodge County, Wisconsin",753,1.7,47642,42.2,1285,16.2,1049,1049,891,14.3,1.8,0,98.5,126,126,0,0,0,0
1400000US55027960400,"Census Tract 9604, Dodge County, Wisconsin",236,3.1,76734,36.5,1004,22.6,702,702,418,9.4,1.1,0,100,46,46,0,0,91,0
1400000US55027960500,"Census Tract 9605, Dodge County, Wisconsin",326,5.1,51375,41.9,583,13.8,580,580,337,12,0.8,0,100,54,54,0,0,91,0
1400000US55027960600,"Census Tract 9606, Dodge County, Wisconsin",361,2,61778,41.7,768,20.2,747,747,400,10.8,2.8,7,100,46,46,0,0,88,0
1400000US55027960700,"Census Tract 9607, Dodge County, Wisconsin",505,1.6,50266,43.9,1073,21.9,912,912,704,14.4,2.4,3,89,155,155,0,0,0,0
1400000US55027960800,"Census Tract 9608, Dodge County, Wisconsin",338,6.2,58125,41.8,878,25.4,489,489,306,8.9,1.4,271,100,62,62,0,0,61,0
1400000US55027960900,"Census Tract 9609, Dodge County, Wisconsin",626,5.7,46715,43.5,1166,26.1,772,772,639,15,0.5,302,99.1,153,153,24,0,74,0
1400000US55027961000,"Census Tract 9610, Dodge County, Wisconsin",428,8.8,44160,40.3,947,22.3,701,701,600,14.1,3.3,0,94,242,242,0,0,0,0
1400000US55027961100,"Census Tract 9611, Dodge County, Wisconsin",408,5.9,63361,44,893,20.3,823,823,469,11.9,1.1,75,100,75,75,0,0,0,0
1400000US55027961200,"Census Tract 9612, Dodge County, Wisconsin",450,5.8,63346,43.4,922,27.4,408,408,426,12.7,1.2,211,95.7,87,87,0,0,144,0
1400000US55027961300,"Census Tract 9613, Dodge County, Wisconsin",402,4.4,46951,40.5,1180,23,960,960,575,11.4,2.1,33,100,160,160,0,0,0,0
1400000US55027961400,"Census Tract 9614, Dodge County, Wisconsin",153,4.4,71563,45.4,820,20.4,563,563,405,10.1,0.4,0,100,37,37,0,0,0,0
1400000US55027961500,"Census Tract 9615, Dodge County, Wisconsin",291,3.1,75202,39.8,1007,19.9,852,852,383,7.6,0.5,0,100,40,40,0,0,0,0
1400000US55027961600,"Census Tract 9616, Dodge County, Wisconsin",358,3.5,65417,43,910,21.4,765,765,389,9.2,0.7,0,100,14,14,0,0,194,0
1400000US55027961700,"Census Tract 9617, Dodge County, Wisconsin",160,3.2,70000,43,528,17.8,608,608,365,12.3,1.1,0,83.8,47,47,0,0,0,0
1400000US55027961800,"Census Tract 9618, Dodge County, Wisconsin",337,3.9,63678,41.1,816,19.1,753,753,487,11.4,0.9,0,100,40,40,0,0,97,279
1400000US55027961900,"Census Tract 9619, Dodge County, Wisconsin",349,6.9,54352,38.6,1143,20.9,1027,1027,670,12.5,0.5,0,94.3,123,123,0,0,79,0
1400000US55027962000,"Census Tract 9620, Dodge County, Wisconsin",184,5.7,40692,46.5,580,22.3,523,523,235,9.5,2.7,0,94.4,132,132,0,0,0,0
1400000US55029100100,"Census Tract 1001, Door County, Wisconsin",167,5.6,57872,23.3,224,9.8,978,978,325,14.3,0.7,16,100,26,26,0,0,0,0
1400000US55029100300,"Census Tract 1003, Door County, Wisconsin",188,4.5,58824,18.3,283,11.4,1029,1029,463,19.1,1.7,0,100,26,26,0,0,116,0
1400000US55029100400,"Census Tract 1004, Door County, Wisconsin",116,5,65370,24.2,346,12.7,1073,1073,392,14.4,2.3,0,100,56,56,56,12,114,0
1400000US55029100500,"Census Tract 1005, Door County, Wisconsin",195,4.4,66004,28.6,548,16.4,1054,1054,452,13.6,0.2,0,100,24,24,0,0,0,0
1400000US55029100600,"Census Tract 1006, Door County, Wisconsin",275,2,61971,39.9,645,21.1,585,585,333,10.9,1.2,0,96.3,33,33,0,0,80,0
1400000US55029100700,"Census Tract 1007, Door County, Wisconsin",621,6.8,42385,36.6,892,18.7,980,980,705,15.2,1.2,545,86.3,161,161,0,0,0,0
1400000US55029100800,"Census Tract 1008, Door County, Wisconsin",353,1.9,54168,29,958,19,1117,1117,641,12.8,0.4,249,99.8,143,143,0,0,0,0
1400000US55029100900,"Census Tract 1009, Door County, Wisconsin",149,2.1,66957,47.2,255,16.6,401,401,240,16.5,1.7,983,100,11,11,0,0,0,0
1400000US55029101000,"Census Tract 1010, Door County, Wisconsin",172,2.9,64583,38.8,349,15.7,473,473,226,10.2,0.5,419,94.3,10,10,0,0,0,0
1400000US55029990000,"Census Tract 9900, Door County, Wisconsin",0,-,-,-,0,-,0,0,0,-,-,92,-,0,0,0,0,123,0
1400000US55031020300,"Census Tract 203, Douglas County, Wisconsin",624,3.5,39890,29.9,588,20.9,302,302,406,15.4,5,103,100,150,150,0,0,97,0
1400000US55031020400,"Census Tract 204, Douglas County, Wisconsin",265,2.7,57634,23.4,834,25.3,650,650,456,14.1,0.6,457,100,64,64,0,0,0,0
1400000US55031020500,"Census Tract 205, Douglas County, Wisconsin",245,3.2,56635,20.4,531,19.1,276,276,243,8.7,4.2,74,100,52,52,0,0,0,0
1400000US55031020600,"Census Tract 206, Douglas County, Wisconsin",617,6.1,41138,28.9,833,19.1,579,579,793,18.2,0,80,98.7,205,205,0,18,52,0
1400000US55031020700,"Census Tract 207, Douglas County, Wisconsin",445,1,57641,27.5,782,19.2,854,854,652,16.4,0.2,134,97.9,137,137,0,0,0,0
1400000US55031020800,"Census Tract 208, Douglas County, Wisconsin",418,2.2,58324,37.6,596,18.3,718,718,472,14.9,0.7,264,100,106,106,0,0,0,0
1400000US55031020900,"Census Tract 209, Douglas County, Wisconsin",221,0.3,47188,35.5,476,20.2,359,359,389,16.5,0,104,100,129,129,0,0,0,0
1400000US55031021000,"Census Tract 210, Douglas County, Wisconsin",204,4.9,48000,31,363,20.3,206,206,258,14.5,0.5,172,100,15,15,0,0,0,0
1400000US55031021100,"Census Tract 211, Douglas County, Wisconsin",853,9.6,20438,32.7,373,16.1,334,334,579,25,1.3,0,100,390,390,0,0,5,0
1400000US55031030100,"Census Tract 301, Douglas County, Wisconsin",485,4.3,65152,31.1,1486,24.1,1068,1068,615,10.1,0.6,0,100,29,29,0,0,77,0
1400000US55031030200,"Census Tract 302, Douglas County, Wisconsin",386,5.7,72848,36,1049,20.3,940,940,649,12.6,0.4,25,98.6,58,58,0,0,0,0
1400000US55031030300,"Census Tract 303, Douglas County, Wisconsin",522,6.3,56283,33.3,814,16.1,1314,1314,764,15.3,0.4,23,99,47,47,0,0,0,0
1400000US55031990000,"Census Tract 9900, Douglas County, Wisconsin",0,-,-,-,0,-,0,0,0,-,-,0,-,0,0,0,0,0,0
1400000US55033970100,"Census Tract 9701, Dunn County, Wisconsin",328,2.7,60109,37.7,888,22.9,734,734,474,12.2,1.4,0,100,44,44,0,0,0,0
1400000US55033970200,"Census Tract 9702, Dunn County, Wisconsin",468,4.7,53061,46,1116,23.8,796,796,640,13.6,0.2,172,100,88,88,0,0,0,0
1400000US55033970300,"Census Tract 9703, Dunn County, Wisconsin",413,3.4,72943,30.9,1391,23,1194,1194,692,11.5,0.9,0,95.5,31,31,0,0,0,0
1400000US55033970400,"Census Tract 9704, Dunn County, Wisconsin",464,3.5,66833,33.8,1723,27.4,820,820,625,9.9,2.5,160,100,60,60,0,0,0,0
1400000US55033970500,"Census Tract 9705, Dunn County, Wisconsin",491,1.6,54045,31.5,1141,18.9,1368,1368,889,15.3,1.4,204,93.8,233,233,0,0,0,0
1400000US55033970600,"Census Tract 9706, Dunn County, Wisconsin",274,4,65417,43.5,949,23.3,789,789,508,12.5,0.9,86,96.3,32,32,0,0,0,0
1400000US55033970700,"Census Tract 9707, Dunn County, Wisconsin",1000,2.8,51099,24.4,1070,15.8,546,546,902,13.4,3.1,204,97.7,132,132,1092,0,0,0
1400000US55033970800,"Census Tract 9708, Dunn County, Wisconsin",1612,5.8,35243,24.8,606,9.1,441,441,820,12.3,2.5,188,95.9,188,188,0,0,0,0
1400000US55035000100,"Census Tract 1, Eau Claire County, Wisconsin",961,5.2,50644,40.7,1377,28.5,819,819,867,18.1,5.2,12,91.8,197,197,0,0,92,4
1400000US55035000200,"Census Tract 2, Eau Claire County, Wisconsin",344,2,68417,33.9,1385,26.6,864,864,574,11.1,0.8,7,100,46,46,0,0,80,0
1400000US55035000301,"Census Tract 3.01, Eau Claire County, Wisconsin",322,1.9,61548,28.8,767,20.6,626,626,569,15.3,0.7,31,100,21,21,0,0,0,0
1400000US55035000302,"Census Tract 3.02, Eau Claire County, Wisconsin",669,2.5,67874,29.4,1765,22.8,1480,1480,843,10.9,3.1,0,92.2,181,181,0,0,0,0
1400000US55035000400,"Census Tract 4, Eau Claire County, Wisconsin",688,1.7,55608,22.7,1960,24.6,1227,1227,1184,14.9,2.6,0,96.7,192,192,0,0,0,0
1400000US55035000501,"Census Tract 5.01, Eau Claire County, Wisconsin",112,0,67773,29.7,1013,22.1,959,959,420,9.2,1,217,100,38,38,0,0,0,0
1400000US55035000502,"Census Tract 5.02, Eau Claire County, Wisconsin",426,3.6,66146,24.4,1158,23.5,633,633,601,12.2,0.8,446,98.1,46,46,0,0,0,0
1400000US55035000600,"Census Tract 6, Eau Claire County, Wisconsin",467,7.9,37692,30.6,1023,21.7,421,421,811,17.7,3.1,187,97.3,198,198,0,0,0,0
1400000US55035000700,"Census Tract 7, Eau Claire County, Wisconsin",485,1.1,49200,19.4,1160,22.7,689,689,612,12,6.9,165,100,134,134,0,0,0,0
1400000US55035000801,"Census Tract 8.01, Eau Claire County, Wisconsin",58,3.7,74961,17.7,713,19.1,862,862,355,9.5,2.8,186,97.7,57,57,0,0,0,0
1400000US55035000802,"Census Tract 8.02, Eau Claire County, Wisconsin",272,4.7,64618,18.6,955,24.1,738,738,358,9,2,19,100,37,37,0,0,0,0
1400000US55035000803,"Census Tract 8.03, Eau Claire County, Wisconsin",1320,5.4,45585,26.8,1148,19.8,1182,1182,1030,17.8,3.2,179,93.2,356,356,0,0,0,0
1400000US55035000900,"Census Tract 9, Eau Claire County, Wisconsin",1244,3,42275,19,1164,22.7,658,658,758,14.8,3.8,33,100,198,198,0,8,0,0
1400000US55035001101,"Census Tract 11.01, Eau Claire County, Wisconsin",766,2.6,21540,27.4,59,3.1,287,287,353,22.1,2,0,100,232,232,0,0,0,0
1400000US55035001200,"Census Tract 12, Eau Claire County, Wisconsin",3547,4,32656,23.1,353,5.6,379,379,659,10.5,1.4,0,100,127,127,0,0,0,0
1400000US55035001300,"Census Tract 13, Eau Claire County, Wisconsin",714,7.1,57450,21.1,1209,22.4,716,716,449,8.3,7.2,0,96.1,107,107,0,0,0,0
1400000US55035001400,"Census Tract 14, Eau Claire County, Wisconsin",906,4,47598,20.9,1556,21.1,895,895,953,12.9,2.8,0,94.2,260,260,0,0,0,0
1400000US55035001500,"Census Tract 15, Eau Claire County, Wisconsin",244,4.6,67875,26.4,682,19.2,498,498,378,10.6,0,0,100,25,25,0,0,60,0
1400000US55035001600,"Census Tract 16, Eau Claire County, Wisconsin",198,2.3,82417,26,1266,22.2,928,928,729,12.8,1.3,0,100,23,23,29,0,46,0
1400000US55035001700,"Census Tract 17, Eau Claire County, Wisconsin",528,6.3,57031,14.3,318,5.9,340,340,347,6.6,3.4,0,98.9,71,71,29,0,0,0
1400000US55037190100,"Census Tract 1901, Florence County, Wisconsin",244,4.7,52042,39.1,446,17.6,673,673,542,21.8,0,0,92.6,85,85,0,0,0,0
1400000US55037190200,"Census Tract 1902, Florence County, Wisconsin",176,7.7,46107,38.9,250,13.9,410,410,335,18.6,0.3,0,95.3,15,15,0,0,0,0
1400000US55039040100,"Census Tract 401, Fond du Lac County, Wisconsin",259,4.5,70568,31.3,779,18.4,882,882,438,10.4,1.2,0,100,49,49,0,0,0,0
1400000US55039040200,"Census Tract 402, Fond du Lac County, Wisconsin",445,8,54038,42.9,869,27.2,427,427,364,12,5.4,0,95.6,86,86,0,0,2,0
1400000US55039040300,"Census Tract 403, Fond du Lac County, Wisconsin",981,9,41233,43.8,1041,20.2,798,798,927,18,4.8,0,100,283,283,0,0,0,0
1400000US55039040400,"Census Tract 404, Fond du Lac County, Wisconsin",78,3.9,60893,41.7,506,18.5,539,539,391,14.3,0.8,4,100,73,73,0,0,61,0
